"X.2","X.1","X","sect_triris","district","morph","colour","colour_simplif","extleft_fing","medleft_fing","intleft_fing","backleft_fing","extright_fing","medright_fing","intright_fing","backright_fing","left_tot","right_tot","total","mutilation","age","weather","nbindiv_checked","nbindiv_mutil","abund_sect","area","area_km","greenspace_area","greenspace_dens","dovecote","noise_pollut","humpop_2015","nb_passers","bakeries","fabric_manuf","haircut","nb_closedmarkets","nb_openmarkets","nb_biomarkets","nb_foodmarkets","openmarkets","foodmarkets","hrs_closedmarkets","hrs_openmarkets","hrs_biomarkets","tot_openhours","airqual_pca1","recyclwaste","nonrecyclwaste","waste","humpop_dens","human_flow","openmarkets_dens","foodmarkets_dens","hrsarea_openmarkets","hrsarea_totopenhrs","bakeries_dens","fabricmanuf_dens","hairdres_dens","waste_dens","prop_mutil","ID"
962,962,962,208,17,1,"B","B",0,0,1,0,0,0,0,0,1,0,1,1,"A","pluvieux",29,9,14.2,40.18,0.4,4583.376312202,114.071087909457,0,12,11238,2617716,4,0,8,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,279.691388750622,65149.7262319562,0,0,0,0,0.0995520159283226,0,0.199104031856645,1574.39273270284,0.310344827586207,962
963,963,963,208,17,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",29,9,14.2,40.18,0.4,4583.376312202,114.071087909457,0,12,11238,2617716,4,0,8,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,279.691388750622,65149.7262319562,0,0,0,0,0.0995520159283226,0,0.199104031856645,1574.39273270284,0.310344827586207,963
964,964,964,208,17,4,"R","R",0,0,1,0,0,0,0,0,1,0,1,1,"A","pluvieux",29,9,14.2,40.18,0.4,4583.376312202,114.071087909457,0,12,11238,2617716,4,0,8,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,279.691388750622,65149.7262319562,0,0,0,0,0.0995520159283226,0,0.199104031856645,1574.39273270284,0.310344827586207,964
965,965,965,208,17,1,"B","B",0,0,1,1,0,0,0,0,2,0,2,1,"A","pluvieux",29,9,14.2,40.18,0.4,4583.376312202,114.071087909457,0,12,11238,2617716,4,0,8,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,279.691388750622,65149.7262319562,0,0,0,0,0.0995520159283226,0,0.199104031856645,1574.39273270284,0.310344827586207,965
966,966,966,208,17,1,"R","R",0,0,0,0,1,1,1,1,0,4,4,1,"A","pluvieux",29,9,14.2,40.18,0.4,4583.376312202,114.071087909457,0,12,11238,2617716,4,0,8,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,279.691388750622,65149.7262319562,0,0,0,0,0.0995520159283226,0,0.199104031856645,1574.39273270284,0.310344827586207,966
967,967,967,208,17,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",29,9,14.2,40.18,0.4,4583.376312202,114.071087909457,0,12,11238,2617716,4,0,8,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,279.691388750622,65149.7262319562,0,0,0,0,0.0995520159283226,0,0.199104031856645,1574.39273270284,0.310344827586207,967
968,968,968,208,17,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",29,9,14.2,40.18,0.4,4583.376312202,114.071087909457,0,12,11238,2617716,4,0,8,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,279.691388750622,65149.7262319562,0,0,0,0,0.0995520159283226,0,0.199104031856645,1574.39273270284,0.310344827586207,968
969,969,969,208,17,3,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",29,9,14.2,40.18,0.4,4583.376312202,114.071087909457,0,12,11238,2617716,4,0,8,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,279.691388750622,65149.7262319562,0,0,0,0,0.0995520159283226,0,0.199104031856645,1574.39273270284,0.310344827586207,969
970,970,970,208,17,1,"B","B",0,0,1,0,0,0,0,0,1,0,1,1,"A","pluvieux",29,9,14.2,40.18,0.4,4583.376312202,114.071087909457,0,12,11238,2617716,4,0,8,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,279.691388750622,65149.7262319562,0,0,0,0,0.0995520159283226,0,0.199104031856645,1574.39273270284,0.310344827586207,970
971,971,971,208,17,1,"Bpgr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",29,9,14.2,40.18,0.4,4583.376312202,114.071087909457,0,12,11238,2617716,4,0,8,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,279.691388750622,65149.7262319562,0,0,0,0,0.0995520159283226,0,0.199104031856645,1574.39273270284,0.310344827586207,971
972,972,972,208,17,2,"Rp","R",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",29,9,14.2,40.18,0.4,4583.376312202,114.071087909457,0,12,11238,2617716,4,0,8,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,279.691388750622,65149.7262319562,0,0,0,0,0.0995520159283226,0,0.199104031856645,1574.39273270284,0.310344827586207,972
973,973,973,208,17,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","pluvieux",29,9,14.2,40.18,0.4,4583.376312202,114.071087909457,0,12,11238,2617716,4,0,8,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,279.691388750622,65149.7262319562,0,0,0,0,0.0995520159283226,0,0.199104031856645,1574.39273270284,0.310344827586207,973
974,974,974,208,17,3,"B","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","pluvieux",29,9,14.2,40.18,0.4,4583.376312202,114.071087909457,0,12,11238,2617716,4,0,8,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,279.691388750622,65149.7262319562,0,0,0,0,0.0995520159283226,0,0.199104031856645,1574.39273270284,0.310344827586207,974
975,975,975,216,17,3,"B","B",0,0,1,1,0,1,1,1,2,3,5,1,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,975
976,976,976,216,17,4,"B","B",0,0,1,0,0,1,1,0,1,2,3,1,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,976
977,977,977,216,17,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,977
978,978,978,216,17,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,978
979,979,979,216,17,1,"B","B",0,1,1,0,1,0,1,0,2,2,4,1,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,979
980,980,980,216,17,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,980
981,981,981,216,17,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,981
982,982,982,216,17,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,982
983,983,983,216,17,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,983
984,984,984,216,17,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,984
985,985,985,216,17,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,985
986,986,986,216,17,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,986
987,987,987,216,17,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,987
988,988,988,216,17,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,988
989,989,989,216,17,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,989
990,990,990,216,17,4,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,990
991,991,991,216,17,3,"B","B",0,0,1,0,0,0,1,0,1,1,2,1,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,991
992,992,992,216,17,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,992
993,993,993,216,17,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,993
994,994,994,216,17,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,994
995,995,995,216,17,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,995
996,996,996,216,17,4,"B","B",1,1,1,1,0,1,1,1,4,3,7,1,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,996
997,997,997,216,17,1,"R","R",0,0,1,0,0,0,0,0,1,0,1,1,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,997
998,998,998,216,17,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,998
999,999,999,216,17,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,999
1000,1000,1000,216,17,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"J","ensoleille",26,6,9.33333333333333,17.29,0.17,1422.93702929,82.2982665870445,0,12,6174,2650620,4,0,6,0,0,0,0,0,0,0,0,0,0,0.237467053640673,5186.1,58073,63259.1,357.085020242915,153303.643724696,0,0,0,0,0.231347599768652,0,0.347021399652979,3658.71023713129,0.230769230769231,1000
1001,1001,1001,223,18,1,"B","B",0,0,1,0,0,0,1,0,1,1,2,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1001
1002,1002,1002,223,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1002
1003,1003,1003,223,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1003
1004,1004,1004,223,18,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1004
1005,1005,1005,223,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1005
1006,1006,1006,223,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1006
1007,1007,1007,223,18,1,"B","B",0,1,1,1,0,0,1,0,3,1,4,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1007
1008,1008,1008,223,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1008
1009,1009,1009,223,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1009
1010,1010,1010,223,18,1,"B","B",0,0,1,0,0,0,1,1,1,2,3,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1010
1011,1011,1011,223,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"J","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1011
1012,1012,1012,223,18,4,"B","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1012
1013,1013,1013,223,18,1,"B","B",0,1,1,1,1,1,1,1,3,4,7,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1013
1014,1014,1014,223,18,1,"B","B",1,0,1,1,1,1,1,1,3,4,7,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1014
1015,1015,1015,223,18,2,"B","B",0,0,1,0,1,0,1,0,1,2,3,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1015
1016,1016,1016,223,18,3,"B","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1016
1017,1017,1017,223,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1017
1018,1018,1018,223,18,1,"B","B",0,0,1,1,0,0,1,0,2,1,3,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1018
1019,1019,1019,223,18,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1019
1020,1020,1020,223,18,4,"B","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1020
1021,1021,1021,223,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1021
1022,1022,1022,223,18,2,"B","B",0,1,1,1,1,1,1,1,3,4,7,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1022
1023,1023,1023,223,18,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1023
1024,1024,1024,223,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1024
1025,1025,1025,223,18,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1025
1026,1026,1026,223,18,1,"B","B",0,0,0,0,1,1,0,0,0,2,2,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1026
1027,1027,1027,223,18,3,"Bpbr","B",0,1,1,1,1,1,1,0,3,3,6,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1027
1028,1028,1028,223,18,1,"B","B",1,0,0,1,1,1,1,1,2,4,6,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1028
1029,1029,1029,223,18,4,"B","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","couvert",31,16,53,15,0.15,1609.47891223,107.298594148667,0,10,9702,6874733,5,20,17,0,0,0,0,0,0,0,0,0,0,1.48213990173573,5258.5,63854,69112.5,646.8,458315.533333333,0,0,0,0,0.333333333333333,1.33333333333333,1.13333333333333,4607.5,0.516129032258065,1029
